filename,width,height,class,xmin,ymin,xmax,ymax
t90ms_tagil_l8_jpg.rf.afa61ece0856785bc139f36a7b594d1b.jpg,402,215,tanks,222,1,403,104
t90ms_tagil_l8_jpg.rf.afa61ece0856785bc139f36a7b594d1b.jpg,402,215,tanks,1,104,222,216
t90ms_tagil_l8_jpg.rf.afa61ece0856785bc139f36a7b594d1b.jpg,402,215,tanks,342,104,403,143
zbd_2000_light_tank_l4_jpg.rf.d3e9e9902c52843a450a747415916e5b.jpg,512,384,tanks,251,12,362,83
zbd_2000_light_tank_l4_jpg.rf.d3e9e9902c52843a450a747415916e5b.jpg,512,384,tanks,2,154,250,385
zbd_2000_light_tank_l4_jpg.rf.d3e9e9902c52843a450a747415916e5b.jpg,512,384,tanks,251,150,513,385
leopard_2pl_l5_jpg.rf.04c3b6041ba90ac6fa274267c85c0d9d.jpg,512,339,tanks,1,1,494,240
mbt_3000_l1_jpg.rf.b47e63f1fa177a72c63afd4b049c6dca.jpg,512,256,tanks,65,1,513,246
karrar_l2_jpg.rf.9f34b351d3f94e493b35f6521d941727.jpg,400,300,tanks,1,1,312,171
m8_buford_l1_jpg.rf.28627a964b0fa684f0758a810b19e22e.jpg,400,243,tanks,1,1,304,217
mbt_3000_main_jpg.rf.192e140041ee430885c0e7e53985ed7b.jpg,300,186,tanks,14,82,301,187
m60a3_l2_jpg.rf.1a9f3454154b499411e0cb51c5eb9dba.jpg,512,341,tanks,133,179,513,342
tusk_l4_jpg.rf.0774a96beaf82972e51acd0990769353.jpg,512,368,tanks,31,191,513,369
t80bvm_l1_jpg.rf.57e748a9254e0fe79d41106f298f1634.jpg,512,350,tanks,316,121,513,172
t80bvm_l1_jpg.rf.57e748a9254e0fe79d41106f298f1634.jpg,512,350,tanks,1,203,89,349
t80bvm_l1_jpg.rf.57e748a9254e0fe79d41106f298f1634.jpg,512,350,tanks,251,324,513,351
t72m4_l4_jpg.rf.c9e364641c0168cf0249b7e60f2301c8.jpg,512,349,tanks,1,1,94,105
t72m4_l4_jpg.rf.c9e364641c0168cf0249b7e60f2301c8.jpg,512,349,tanks,317,1,513,105
t72m4_l4_jpg.rf.c9e364641c0168cf0249b7e60f2301c8.jpg,512,349,tanks,40,105,226,350
t72m4_l4_jpg.rf.c9e364641c0168cf0249b7e60f2301c8.jpg,512,349,tanks,246,188,360,350
type_80_l4_jpg.rf.684c31b620db803432f5897ff5789d5a.jpg,313,233,tanks,76,1,314,121
osorio_l7_jpg.rf.4d7e5597d2083003f511e0715331fbef.jpg,512,384,tanks,138,39,250,108
osorio_l7_jpg.rf.4d7e5597d2083003f511e0715331fbef.jpg,512,384,tanks,314,1,513,108
osorio_l7_jpg.rf.4d7e5597d2083003f511e0715331fbef.jpg,512,384,tanks,264,323,506,384
vt4_l3_jpg.rf.c07cd4ba7eb8583dfa73b025cef478df.jpg,512,341,tanks,32,1,234,215
vt4_l3_jpg.rf.c07cd4ba7eb8583dfa73b025cef478df.jpg,512,341,tanks,327,63,370,213
vt4_l3_jpg.rf.c07cd4ba7eb8583dfa73b025cef478df.jpg,512,341,tanks,17,215,119,342
m60a2_l3_jpg.rf.01c571f0c056d50f1db16252cd07bc21.jpg,512,384,tanks,2,22,138,189
m60a2_l3_jpg.rf.01c571f0c056d50f1db16252cd07bc21.jpg,512,384,tanks,169,214,513,385
k1a1_l2_jpg.rf.f74e2787c704302d0d5b60528b3791b6.jpg,450,297,tanks,1,193,357,298
leopard_2pl_l5_jpg.rf.d269ec761e66ae70874f155a9cbe56cf.jpg,512,378,tanks,4,1,251,143
leopard_2pl_l5_jpg.rf.d269ec761e66ae70874f155a9cbe56cf.jpg,512,378,tanks,256,1,513,152
leopard_2pl_l5_jpg.rf.d269ec761e66ae70874f155a9cbe56cf.jpg,512,378,tanks,17,152,251,324
merkava_mk1_l2_jpg.rf.f4ff5b586d636f0a507c747e4a8ff0a7.jpg,512,384,tanks,23,1,247,239
merkava_mk1_l2_jpg.rf.f4ff5b586d636f0a507c747e4a8ff0a7.jpg,512,384,tanks,449,47,510,239
merkava_mk1_l2_jpg.rf.f4ff5b586d636f0a507c747e4a8ff0a7.jpg,512,384,tanks,1,239,267,385
merkava_mk1_l2_jpg.rf.f4ff5b586d636f0a507c747e4a8ff0a7.jpg,512,384,tanks,321,257,368,385
merkava_mk1_l2_jpg.rf.f4ff5b586d636f0a507c747e4a8ff0a7.jpg,512,384,tanks,281,381,289,385
unidentified_north_korean_mbt_l6_jpg.rf.ea41754730425d7c5f98af7b1a684901.jpg,400,225,tanks,315,165,401,226
unidentified_north_korean_mbt_l6_jpg.rf.ea41754730425d7c5f98af7b1a684901.jpg,400,225,tanks,110,220,184,226
ariete_l3_jpg.rf.ad87f5c5fa5c39016718b9c7ac24add6.jpg,400,243,tanks,1,68,395,244
t72b3_l7_jpg.rf.4d26f4d05e540b8ab13c7d9cf303d8ac.jpg,512,384,tanks,1,193,188,385
t72b3_l7_jpg.rf.4d26f4d05e540b8ab13c7d9cf303d8ac.jpg,512,384,tanks,355,204,440,385
m60a3_main_jpg.rf.99e3beb6cb4742b7d8a374355bbe511d.jpg,512,384,tanks,131,35,226,116
m60a3_main_jpg.rf.99e3beb6cb4742b7d8a374355bbe511d.jpg,512,384,tanks,226,239,513,385
t84_main_jpg.rf.4160761ed855d2f60eea51f389d89248.jpg,512,341,tanks,86,1,165,164
t84_main_jpg.rf.4160761ed855d2f60eea51f389d89248.jpg,512,341,tanks,169,1,205,24
t84_main_jpg.rf.4160761ed855d2f60eea51f389d89248.jpg,512,341,tanks,26,166,222,342
t84_main_jpg.rf.4160761ed855d2f60eea51f389d89248.jpg,512,341,tanks,451,164,513,342
m1a1_abrams_l7_jpg.rf.fafefd2c381eee850bb19407ea73d19b.jpg,512,341,tanks,303,1,513,140
m1a1_abrams_l7_jpg.rf.fafefd2c381eee850bb19407ea73d19b.jpg,512,341,tanks,1,140,303,270
m1a1_abrams_l7_jpg.rf.fafefd2c381eee850bb19407ea73d19b.jpg,512,341,tanks,303,140,513,254
challenger_1_l8_jpg.rf.ea9921658786fb60b20b140446bfdd15.jpg,512,384,tanks,221,218,300,385
expeditionary_tank_l2_jpg.rf.5cc0c1e6b8019c4d5e25c596cd61cb79.jpg,300,232,tanks,102,12,301,233
tk_x_l9_jpg.rf.ba4b333097313ecf856715be0b6c26da.jpg,512,307,tanks,311,1,386,108
tk_x_l9_jpg.rf.ba4b333097313ecf856715be0b6c26da.jpg,512,307,tanks,1,108,84,267
tk_x_l9_jpg.rf.ba4b333097313ecf856715be0b6c26da.jpg,512,307,tanks,216,130,292,180
zulfiqar_2_main_jpg.rf.c18a9677e07a719bc919c95aa3ab8c65.jpg,512,342,tanks,42,1,139,96
zulfiqar_2_main_jpg.rf.c18a9677e07a719bc919c95aa3ab8c65.jpg,512,342,tanks,139,96,513,291
t80u_main_jpg.rf.f74c52ab1ca4cdde2ab8283bd0fcc911.jpg,300,194,tanks,92,5,301,195
leclerc_l7_jpg.rf.6888fb377faf8954b9fbc75ae9e2fe83.jpg,512,340,tanks,1,1,190,215
leclerc_l7_jpg.rf.6888fb377faf8954b9fbc75ae9e2fe83.jpg,512,340,tanks,190,1,424,209
leclerc_l7_jpg.rf.6888fb377faf8954b9fbc75ae9e2fe83.jpg,512,340,tanks,1,215,128,341
leclerc_l7_jpg.rf.6888fb377faf8954b9fbc75ae9e2fe83.jpg,512,340,tanks,250,215,390,323
m90_vihor_l2_jpg.rf.14d5ad06b66555632d12da19346ed8a6.jpg,512,384,tanks,25,2,248,68
m90_vihor_l2_jpg.rf.14d5ad06b66555632d12da19346ed8a6.jpg,512,384,tanks,311,3,501,162
m90_vihor_l2_jpg.rf.14d5ad06b66555632d12da19346ed8a6.jpg,512,384,tanks,1,162,251,313
m90_vihor_l2_jpg.rf.14d5ad06b66555632d12da19346ed8a6.jpg,512,384,tanks,251,172,511,360
merkava_mk2_l3_jpg.rf.1f1a962e59fa1fc016de4f2aa718dab6.jpg,512,383,tanks,51,97,513,384
m60a3_l4_jpg.rf.e9a3a9d412fd27bdf3cad9bc4557c69b.jpg,512,341,tanks,1,1,429,300
oplot_l3_jpg.rf.03bdb26d3a8ae5cd63c1dcd32f4bd31c.jpg,400,252,tanks,126,164,401,253
t12_black_eagle_l5_jpg.rf.5b8a79a8556102a0a34650ebcb3f2b0f.jpg,512,339,tanks,183,1,315,94
t12_black_eagle_l5_jpg.rf.5b8a79a8556102a0a34650ebcb3f2b0f.jpg,512,339,tanks,77,129,229,337
t12_black_eagle_l5_jpg.rf.5b8a79a8556102a0a34650ebcb3f2b0f.jpg,512,339,tanks,389,129,460,336
leopard_2a5_l2_jpg.rf.79f7b9bd4882622ba631018e1c51fcf8.jpg,512,321,tanks,171,228,513,322
zulfiqar_1_l8_jpg.rf.b2d38c9173a7aec8dfa4777f6b078e12.jpg,300,225,tanks,1,1,301,169
fv101_scorpion_main_jpg.rf.73af9e57768830ef1a0479f877e65881.jpg,255,175,tanks,66,1,256,134
k1_l2_jpg.rf.b997a319b62266ea98da6252d37bf844.jpg,512,384,tanks,1,1,341,209
t12_black_eagle_l2_jpg.rf.784efa62d3a08d61628ce0c84e2e8637.jpg,512,341,tanks,1,1,197,61
t12_black_eagle_l2_jpg.rf.784efa62d3a08d61628ce0c84e2e8637.jpg,512,341,tanks,390,1,513,119
t12_black_eagle_l2_jpg.rf.784efa62d3a08d61628ce0c84e2e8637.jpg,512,341,tanks,1,190,122,316
t72_main_jpg.rf.df921d05ed6902ccd104412e12a09e57.jpg,300,155,tanks,1,1,301,150
super_m60_l1_jpg.rf.b4f66232d8a9462937310e8ae9da5534.jpg,512,384,tanks,32,1,93,219
super_m60_l1_jpg.rf.b4f66232d8a9462937310e8ae9da5534.jpg,512,384,tanks,340,27,492,219
super_m60_l1_jpg.rf.b4f66232d8a9462937310e8ae9da5534.jpg,512,384,tanks,89,239,148,385
merkava_mk2_l5_jpg.rf.92ca89de9c008a992093fbb0faafab32.jpg,512,384,tanks,73,1,272,73
merkava_mk2_l5_jpg.rf.92ca89de9c008a992093fbb0faafab32.jpg,512,384,tanks,349,1,476,73
merkava_mk2_l5_jpg.rf.92ca89de9c008a992093fbb0faafab32.jpg,512,384,tanks,57,73,272,385
merkava_mk2_l5_jpg.rf.92ca89de9c008a992093fbb0faafab32.jpg,512,384,tanks,353,73,513,320
type_98_l6_jpg.rf.ad8a0b7ee1018b52fa4cdc143574c637.jpg,512,383,tanks,193,1,297,169
type_98_l6_jpg.rf.ad8a0b7ee1018b52fa4cdc143574c637.jpg,512,383,tanks,344,1,513,169
type_98_l6_jpg.rf.ad8a0b7ee1018b52fa4cdc143574c637.jpg,512,383,tanks,125,169,297,249
type_98_l6_jpg.rf.ad8a0b7ee1018b52fa4cdc143574c637.jpg,512,383,tanks,297,169,498,384
tosan_main_jpg.rf.a13d7b6df441476261d5f9ce4bf1ea76.jpg,300,200,tanks,1,1,196,143
marder_light_tank_l2_jpg.rf.f0d4ff221053ec1576b6b82908dcf453.jpg,512,384,tanks,1,1,169,104
marder_light_tank_l2_jpg.rf.f0d4ff221053ec1576b6b82908dcf453.jpg,512,384,tanks,1,169,169,259
marder_light_tank_l2_jpg.rf.f0d4ff221053ec1576b6b82908dcf453.jpg,512,384,tanks,174,169,432,358
revolution_l3_jpg.rf.e3fbf4d7827592518d960860d898080d.jpg,512,341,tanks,1,1,377,254
leopard_l3_jpg.rf.7af85d210df125ac55a6de9e40dc9476.jpg,512,341,tanks,368,269,513,342
bmpt_72_l5_jpg.rf.0329b4471d3104d9463f25493ee1240f.jpg,412,275,tanks,1,1,130,132
m551_sheridan_l2_jpg.rf.78ecec7f88c80507c7679074e2cfb634.jpg,380,251,tanks,1,1,360,148
bmpt_l7_jpg.rf.4a316741dfaf2233ca8f917a87e22411.jpg,400,300,tanks,285,164,401,301
bmpt_l7_jpg.rf.4a316741dfaf2233ca8f917a87e22411.jpg,400,300,tanks,247,299,275,301
t80u_l3_jpg.rf.21f29923a72385f4b08d2abf3b19f390.jpg,281,155,tanks,48,6,282,156
type_99_l7_jpg.rf.4e60c3b00b0454ae127ed92fcf163c3a.jpg,512,335,tanks,45,1,513,332
m2002_main_jpg.rf.ed3a526c9590cc62eda8d41005650816.jpg,300,200,tanks,1,1,265,114
anders_l6_jpg.rf.9d2da244913b45af23fef1f740743a92.jpg,512,384,tanks,20,1,183,187
anders_l6_jpg.rf.9d2da244913b45af23fef1f740743a92.jpg,512,384,tanks,221,1,331,151
anders_l6_jpg.rf.9d2da244913b45af23fef1f740743a92.jpg,512,384,tanks,320,1,429,83
anders_l6_jpg.rf.9d2da244913b45af23fef1f740743a92.jpg,512,384,tanks,69,223,117,265
anders_l6_jpg.rf.9d2da244913b45af23fef1f740743a92.jpg,512,384,tanks,278,223,463,362
merkava_mk1_main_jpg.rf.8930d16efb194a55787ae7f4dac6b67c.jpg,300,200,tanks,1,152,240,201
vt4_l5_jpg.rf.6324baec6b1d67fefdc86598649c6af5.jpg,512,384,tanks,1,1,331,253
arjun_l1_jpg.rf.f774ee911e66107e9111b256d9e137dd.jpg,500,378,tanks,1,21,221,186
arjun_l1_jpg.rf.f774ee911e66107e9111b256d9e137dd.jpg,500,378,tanks,277,1,432,184
arjun_l1_jpg.rf.f774ee911e66107e9111b256d9e137dd.jpg,500,378,tanks,29,203,178,379
arjun_l1_jpg.rf.f774ee911e66107e9111b256d9e137dd.jpg,500,378,tanks,269,186,404,379
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,7,19,244,240
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,25,280,246,343
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,388,280,513,358
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,307,280,396,358
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,254,280,312,345
merkava_mk4_main_jpg.rf.9c50b93fecf8238997b36ffa19d17c4d.jpg,512,424,tanks,246,280,260,338
tr85m1_l3_jpg.rf.f6305dae434df5c243f125fd6777a1c5.jpg,512,332,tanks,305,1,513,137
tr85m1_l3_jpg.rf.f6305dae434df5c243f125fd6777a1c5.jpg,512,332,tanks,1,239,235,324
t72b3_l6_jpg.rf.10effc49630850739fbdee5316689ebb.jpg,512,341,tanks,293,1,331,133
vt5_l1_jpg.rf.41ee7ff509d95af0a54b427a6b9d08da.jpg,512,384,tanks,1,1,239,121
vt4_l3_jpg.rf.381ae64cb704be4e90b0754820dbc5de.jpg,512,341,tanks,369,1,513,215
vt4_l3_jpg.rf.381ae64cb704be4e90b0754820dbc5de.jpg,512,341,tanks,55,215,210,342
vfm_5_l2_jpg.rf.c78448c03b0fc7632e980d008db86eae.jpg,512,365,tanks,1,1,94,156
vfm_5_l2_jpg.rf.c78448c03b0fc7632e980d008db86eae.jpg,512,365,tanks,325,1,467,168
vfm_5_l2_jpg.rf.c78448c03b0fc7632e980d008db86eae.jpg,512,365,tanks,241,168,434,366
type_63_l4_jpg.rf.ed1b720a66b0f84216b2d347bdf3ba14.jpg,512,371,tanks,1,64,78,116
type_63_l4_jpg.rf.ed1b720a66b0f84216b2d347bdf3ba14.jpg,512,371,tanks,367,295,509,371
type_99_l8_jpg.rf.8190b29b9781ccd56c8834b6dda715a6.jpg,512,396,tanks,151,156,297,254
type_99_l8_jpg.rf.8190b29b9781ccd56c8834b6dda715a6.jpg,512,396,tanks,1,148,220,254
type_99_l8_jpg.rf.8190b29b9781ccd56c8834b6dda715a6.jpg,512,396,tanks,415,338,497,397
merkava_mk1_l2_jpg.rf.417ba316e8b6861a5d658932acc4760c.jpg,512,384,tanks,326,11,455,275
merkava_mk1_l2_jpg.rf.417ba316e8b6861a5d658932acc4760c.jpg,512,384,tanks,83,293,190,385
merkava_mk1_l2_jpg.rf.417ba316e8b6861a5d658932acc4760c.jpg,512,384,tanks,329,285,446,385
merkava_mk4_meil_ruach_l8_jpg.rf.36ac9b7b41d0d71da0ddcf00379456c9.jpg,512,340,tanks,1,42,195,179
merkava_mk4_meil_ruach_l8_jpg.rf.36ac9b7b41d0d71da0ddcf00379456c9.jpg,512,340,tanks,1,30,14,42
merkava_mk3_l4_jpg.rf.804afa7e306a9000eebfa69f776d7830.jpg,512,342,tanks,82,1,200,195
merkava_mk3_l4_jpg.rf.804afa7e306a9000eebfa69f776d7830.jpg,512,342,tanks,117,195,200,343
merkava_mk3_l4_jpg.rf.804afa7e306a9000eebfa69f776d7830.jpg,512,342,tanks,383,195,508,343
al_khalid_main_jpg.rf.54c798ef066f510002300621fa48eb62.jpg,300,195,tanks,157,1,301,107
merkava_mk3_l4_jpg.rf.3bb37e58d17c1f62cddcd45a4d2c420c.jpg,512,340,tanks,153,1,263,225
merkava_mk3_l4_jpg.rf.3bb37e58d17c1f62cddcd45a4d2c420c.jpg,512,340,tanks,349,1,451,218
merkava_mk3_l4_jpg.rf.3bb37e58d17c1f62cddcd45a4d2c420c.jpg,512,340,tanks,61,225,220,341
merkava_mk3_l4_jpg.rf.3bb37e58d17c1f62cddcd45a4d2c420c.jpg,512,340,tanks,437,225,513,318
ztq_15_l8_jpg.rf.b9ad0a33ec826ea880768a4602db31a8.jpg,512,341,tanks,1,221,209,342
type_99g_l3_jpg.rf.c12ef02e28333d3952049c51af8d334a.jpg,512,384,tanks,262,99,320,193
type_99g_l3_jpg.rf.c12ef02e28333d3952049c51af8d334a.jpg,512,384,tanks,1,193,262,385
type_99g_l3_jpg.rf.c12ef02e28333d3952049c51af8d334a.jpg,512,384,tanks,262,193,476,385
leopard_2a6_l9_jpg.rf.2900f059a5435172109c576534907f41.jpg,512,341,tanks,89,1,157,99
leopard_2a6_l9_jpg.rf.2900f059a5435172109c576534907f41.jpg,512,341,tanks,313,1,425,99
leopard_2a6_l9_jpg.rf.2900f059a5435172109c576534907f41.jpg,512,341,tanks,412,146,513,340
t64_l9_jpg.rf.1ab8e49158ae0b066ebcc54091e3e7ff.jpg,400,300,tanks,114,1,401,210
t64_l9_jpg.rf.1ab8e49158ae0b066ebcc54091e3e7ff.jpg,400,300,tanks,181,223,401,301
t72m4_l10_jpg.rf.f35ad091d76ede0c2e29e3fb03095705.jpg,450,300,tanks,1,1,230,97
t72m4_l10_jpg.rf.f35ad091d76ede0c2e29e3fb03095705.jpg,450,300,tanks,230,1,427,92
t72m4_l10_jpg.rf.f35ad091d76ede0c2e29e3fb03095705.jpg,450,300,tanks,1,123,208,257
t72m4_l10_jpg.rf.f35ad091d76ede0c2e29e3fb03095705.jpg,450,300,tanks,231,123,434,299
t64b1m_l3_jpg.rf.e1219cf707c4a240d4acea89c78d0cba.jpg,512,384,tanks,1,1,323,158
t64b1m_l3_jpg.rf.e1219cf707c4a240d4acea89c78d0cba.jpg,512,384,tanks,51,158,323,385
t64b1m_l3_jpg.rf.e1219cf707c4a240d4acea89c78d0cba.jpg,512,384,tanks,344,161,451,297
t64b1m_l3_jpg.rf.e1219cf707c4a240d4acea89c78d0cba.jpg,512,384,tanks,324,158,352,215
t64b1m_l3_jpg.rf.e1219cf707c4a240d4acea89c78d0cba.jpg,512,384,tanks,460,158,513,337
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,10,138,180,219
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,181,58,508,114
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,231,123,249,217
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,283,209,306,219
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,1,358,54,385
m84_l5_jpg.rf.9ac42282642ee094963dbb59058e785b.jpg,512,384,tanks,370,266,513,385
type_74_l1_jpg.rf.2d6a3908c16c9e2d378be49335d90f16.jpg,512,349,tanks,1,1,329,306
type_74_l1_jpg.rf.2d6a3908c16c9e2d378be49335d90f16.jpg,512,349,tanks,115,1,501,204
bmpt_l6_jpg.rf.bb82c65195312090b9704ab6e0eec4f1.jpg,512,349,tanks,419,322,513,350
t64e_l4_jpg.rf.5e9f7550d9eae7c0c1c823c4c90eef69.jpg,450,300,tanks,281,1,314,145
t64e_l4_jpg.rf.5e9f7550d9eae7c0c1c823c4c90eef69.jpg,450,300,tanks,1,145,66,185
t64e_l4_jpg.rf.5e9f7550d9eae7c0c1c823c4c90eef69.jpg,450,300,tanks,31,219,167,301
t64e_l4_jpg.rf.5e9f7550d9eae7c0c1c823c4c90eef69.jpg,450,300,tanks,202,194,260,301
t72_l1_jpg.rf.74c53876d264551f15fafbb856af74aa.jpg,450,300,tanks,1,1,167,117
t72_l1_jpg.rf.74c53876d264551f15fafbb856af74aa.jpg,450,300,tanks,329,1,451,157
t72_l1_jpg.rf.74c53876d264551f15fafbb856af74aa.jpg,450,300,tanks,1,157,301,284
merkava_mk4_meil_ruach_l7_jpg.rf.44b3a2d9e228ec8b48ec665c5bf81088.jpg,512,384,tanks,1,1,349,206
merkava_mk4_meil_ruach_l7_jpg.rf.44b3a2d9e228ec8b48ec665c5bf81088.jpg,512,384,tanks,349,1,513,165
merkava_mk4_meil_ruach_l7_jpg.rf.44b3a2d9e228ec8b48ec665c5bf81088.jpg,512,384,tanks,9,250,281,322
merkava_mk4_meil_ruach_l7_jpg.rf.44b3a2d9e228ec8b48ec665c5bf81088.jpg,512,384,tanks,350,250,513,300
t72b4_l1_jpg.rf.6c53a1ff97fcff517478a7525625771c.jpg,512,384,tanks,1,339,109,385
t72b4_l1_jpg.rf.6c53a1ff97fcff517478a7525625771c.jpg,512,384,tanks,200,232,463,278
leopard_2a5_l6_jpg.rf.965371f3809f37313a2c973948daa9b1.jpg,512,341,tanks,49,1,513,199
type_99g_l4_jpg.rf.e0e891ba7e3d3eefe89e1da0db6b61c1.jpg,512,341,tanks,17,42,513,262
type_99g_l4_jpg.rf.e0e891ba7e3d3eefe89e1da0db6b61c1.jpg,512,341,tanks,483,80,513,134
chieftain_main_jpg.rf.c4115b39b182c57e1c3fed033c1e3678.jpg,512,341,tanks,124,15,385,121
chieftain_main_jpg.rf.c4115b39b182c57e1c3fed033c1e3678.jpg,512,341,tanks,390,50,513,123
chieftain_main_jpg.rf.c4115b39b182c57e1c3fed033c1e3678.jpg,512,341,tanks,171,123,390,342
leopard_c2_l2_jpg.rf.fb34198a2675d85aaeddd296374bdc19.jpg,512,341,tanks,29,1,513,202
challenger_2_l8_jpg.rf.d18dd9e14659d68c6804675d8d062275.jpg,512,353,tanks,3,90,229,241
challenger_2_l8_jpg.rf.d18dd9e14659d68c6804675d8d062275.jpg,512,353,tanks,371,147,513,241
challenger_2_l8_jpg.rf.d18dd9e14659d68c6804675d8d062275.jpg,512,353,tanks,272,241,351,354
challenger_2_l8_jpg.rf.d18dd9e14659d68c6804675d8d062275.jpg,512,353,tanks,361,322,403,354
tank_ex_main_jpg.rf.a084e1681fba83f66a48f86ed5b13dad.jpg,512,384,tanks,1,63,303,143
chieftain_l3_jpg.rf.033a2d2613d1416d77b8b4e2dbc563ca.jpg,512,384,tanks,119,9,513,330
chieftain_l3_jpg.rf.033a2d2613d1416d77b8b4e2dbc563ca.jpg,512,384,tanks,477,82,513,111
chieftain_l3_jpg.rf.033a2d2613d1416d77b8b4e2dbc563ca.jpg,512,384,tanks,11,21,155,110
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,1,1,292,164
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,292,1,346,39
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,372,1,482,34
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,318,67,469,183
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,1,196,219,224
vt5_l2_jpg.rf.4ef44c84211c3491709da1dc1fea9771.jpg,512,384,tanks,292,196,492,325
leopard_2a5_l4_jpg.rf.427ec33e818749dda3cb24327a787d9c.jpg,512,384,tanks,123,153,259,242
leopard_2a5_l4_jpg.rf.427ec33e818749dda3cb24327a787d9c.jpg,512,384,tanks,441,39,513,242
m60a2_l4_jpg.rf.ef099c5fffaf9a9023dd2a83100e8680.jpg,250,164,tanks,22,1,251,156
ztq_15_l9_jpg.rf.c16fbd65c1570048c9944d89b7080a25.jpg,512,341,tanks,1,25,499,342
vt5_l6_jpg.rf.4eab6202455ca53e1a8610ff488ba91e.jpg,512,384,tanks,1,1,513,383
m2002_l1_jpg.rf.207b9c4ba38d505b8b64e67f3be10afd.jpg,512,384,tanks,100,1,288,162
m2002_l1_jpg.rf.207b9c4ba38d505b8b64e67f3be10afd.jpg,512,384,tanks,313,1,502,173
m2002_l1_jpg.rf.207b9c4ba38d505b8b64e67f3be10afd.jpg,512,384,tanks,1,173,156,385
m2002_l1_jpg.rf.207b9c4ba38d505b8b64e67f3be10afd.jpg,512,384,tanks,87,173,313,362
m2002_l1_jpg.rf.207b9c4ba38d505b8b64e67f3be10afd.jpg,512,384,tanks,358,173,448,381
m60a2_l5_jpg.rf.b9995ca6819f50bad240966e7cdf0abb.jpg,512,496,tanks,43,157,513,497
st2_l4_jpg.rf.e9a40f03deebd566344dbdfe816a5154.jpg,512,341,tanks,147,72,304,178
st2_l4_jpg.rf.e9a40f03deebd566344dbdfe816a5154.jpg,512,341,tanks,450,104,495,181
st2_l4_jpg.rf.e9a40f03deebd566344dbdfe816a5154.jpg,512,341,tanks,147,181,327,342
st2_l4_jpg.rf.e9a40f03deebd566344dbdfe816a5154.jpg,512,341,tanks,344,181,513,342
type_99g_l1_jpg.rf.609d4560a87523f9cab870223839a977.jpg,512,384,tanks,118,1,318,146
type_99g_l1_jpg.rf.609d4560a87523f9cab870223839a977.jpg,512,384,tanks,85,146,286,385
type_99g_l1_jpg.rf.609d4560a87523f9cab870223839a977.jpg,512,384,tanks,318,146,513,385
tusk_main_jpg.rf.35643effcacda1e06164e1e6520b61dd.jpg,300,172,tanks,57,85,301,173
fv101_scorpion_l4_jpg.rf.31d53f07c1358d2a82c7c71d790d8e74.jpg,512,336,tanks,287,313,396,337
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,1,1,100,196
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,265,1,399,139
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,429,1,513,45
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,1,196,216,385
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,278,200,344,284
altay_l5_jpg.rf.7f0975a0bceaa319aa9903b2b1c0851f.jpg,512,384,tanks,252,196,266,385
type_96_l5_jpg.rf.beb84bcba88af3eb3e15b7891099ce57.jpg,512,383,tanks,318,50,509,177
type_96_l5_jpg.rf.beb84bcba88af3eb3e15b7891099ce57.jpg,512,383,tanks,8,177,307,379
type_96_l5_jpg.rf.beb84bcba88af3eb3e15b7891099ce57.jpg,512,383,tanks,318,177,513,298
type_63a_main_jpg.rf.70d73a60219a3ad8067a67489033d748.jpg,512,384,tanks,3,42,262,235
type_63a_main_jpg.rf.70d73a60219a3ad8067a67489033d748.jpg,512,384,tanks,287,73,513,161
type_63a_main_jpg.rf.70d73a60219a3ad8067a67489033d748.jpg,512,384,tanks,1,242,287,303
